ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,Count,ont,comparison,geneID,symbol
GO:0150076,neuroinflammatory response,2/53,47/18493,0.008022273604446274,0.03244382080165517,0.01879906220590794,2,bp,NAC,3725/7097,JUN/TLR2
GO:0019827,stem cell population maintenance,3/53,144/18493,0.00815178910493686,0.03285585507040653,0.01903780898904969,3,bp,NAC,9314/3981/3280,KLF4/LIG4/HES1
GO:1904951,positive regulation of establishment of protein localization,5/53,437/18493,0.008146725914273534,0.03285585507040653,0.01903780898904969,5,bp,NAC,3479/4088/7097/2810/7474,IGF1/SMAD3/TLR2/SFN/WNT5A
hsa04210,Apoptosis,4/50,136/7852,0.010713014795079795,0.033169141961689366,0.01930077564295753,4,kg,NAC,2353/3725/4616/1647,FOS/JUN/GADD45B/GADD45A
hsa05412,Arrhythmogenic right ventricular cardiomyopathy (ARVC),3/50,72/7852,0.010647487391396357,0.033169141961689366,0.01930077564295753,3,kg,NAC,3679/781/8516,ITGA7/CACNA2D1/ITGA8
GO:0009408,response to heat,3/53,145/18493,0.00830736209704389,0.03340880876357956,0.01935820931854528,3,bp,NAC,3479/3303/1026,IGF1/HSPA1A/CDKN1A
GO:0050768,negative regulation of neurogenesis,4/53,279/18493,0.0083170793894193,0.03340880876357956,0.01935820931854528,4,bp,NAC,4804/7474/1281/3280,NGFR/WNT5A/COL3A1/HES1
GO:1904707,positive regulation of vascular smooth muscle cell proliferation,2/53,48/18493,0.00835580929103746,0.03350778160891582,0.019415557578713123,2,bp,NAC,3725/3479,JUN/IGF1
GO:0035326,enhancer binding,3/52,133/17632,0.007082477935327715,0.03364177019280665,0.022026845253411555,3,mf,NAC,3725/7704/4088,JUN/ZBTB16/SMAD3
GO:0035107,appendage morphogenesis,3/53,146/18493,0.008464681054994492,0.033716937267633,0.01953674953890116,3,bp,NAC,7704/51776/7474,ZBTB16/MAP3K20/WNT5A
GO:0035108,limb morphogenesis,3/53,146/18493,0.008464681054994492,0.033716937267633,0.01953674953890116,3,bp,NAC,7704/51776/7474,ZBTB16/MAP3K20/WNT5A
GO:0051092,positive regulation of NF-kappaB transcription factor activity,3/53,146/18493,0.008464681054994492,0.033716937267633,0.01953674953890116,3,bp,NAC,7097/3303/7474,TLR2/HSPA1A/WNT5A
GO:0051592,response to calcium ion,3/53,146/18493,0.008464681054994492,0.033716937267633,0.01953674953890116,3,bp,NAC,2353/3725/7474,FOS/JUN/WNT5A
hsa04810,Regulation of actin cytoskeleton,5/50,214/7852,0.011231962198499984,0.034119734225632026,0.019853915306186666,5,kg,NAC,80310/55970/3679/8516/324,PDGFD/GNG12/ITGA7/ITGA8/APC
GO:0044843,cell cycle G1/S phase transition,4/53,282/18493,0.008628292236805954,0.03431116879452267,0.019881067660586157,4,bp,NAC,9314/1647/2810/1026,KLF4/GADD45A/SFN/CDKN1A
R-HSA-9013695,NOTCH4 Intracellular Domain Regulates Transcription,2/45,20/10554,0.0032166857360023463,0.03431131451735836,0.027498302304581463,2,re,NAC,4088/3280,SMAD3/HES1
GO:0010718,positive regulation of epithelial to mesenchymal transition,2/53,49/18493,0.008695499641440424,0.034348668018846056,0.019902795996932187,2,bp,NAC,4088/1277,SMAD3/COL1A1
GO:0032330,regulation of chondrocyte differentiation,2/53,49/18493,0.008695499641440424,0.034348668018846056,0.019902795996932187,2,bp,NAC,7704/4088,ZBTB16/SMAD3
GO:0060324,face development,2/53,49/18493,0.008695499641440424,0.034348668018846056,0.019902795996932187,2,bp,NAC,1277/7474,COL1A1/WNT5A
GO:0072132,mesenchyme morphogenesis,2/53,49/18493,0.008695499641440424,0.034348668018846056,0.019902795996932187,2,bp,NAC,4088/7474,SMAD3/WNT5A
GO:0042133,neurotransmitter metabolic process,3/53,148/18493,0.00878457412184839,0.03464298053359117,0.020073330759360294,3,bp,NAC,9314/4088/7097,KLF4/SMAD3/TLR2
GO:0010632,regulation of epithelial cell migration,4/53,284/18493,0.00883996318504662,0.034803696115961694,0.020166454878400186,4,bp,NAC,9314/3725/1969/7474,KLF4/JUN/EPHA2/WNT5A
GO:0001890,placenta development,3/53,149/18493,0.008947156661838622,0.0351094695410103,0.020343630485229736,3,bp,NAC,9021/7472/3280,SOCS3/WNT2/HES1
GO:0050890,cognition,4/53,285/18493,0.008947065459657637,0.0351094695410103,0.020343630485229736,4,bp,NAC,2353/3725/7097/8516,FOS/JUN/TLR2/ITGA8
GO:0001706,endoderm formation,2/53,50/18493,0.009041308018750496,0.03536222116544191,0.020490083442770778,2,bp,NAC,3679/64321,ITGA7/SOX17
GO:0060425,lung morphogenesis,2/53,50/18493,0.009041308018750496,0.03536222116544191,0.020490083442770778,2,bp,NAC,10252/7472,SPRY1/WNT2
GO:0031214,biomineral tissue development,3/53,150/18493,0.009111502030841214,0.035519921031705586,0.020581460152495512,3,bp,NAC,3479/4088/1277,IGF1/SMAD3/COL1A1
GO:1990845,adaptive thermogenesis,3/53,150/18493,0.009111502030841214,0.035519921031705586,0.020581460152495512,3,bp,NAC,3953/353500/324,LEPR/BMP8A/APC
GO:0034330,cell junction organization,4/53,287/18493,0.009163816943621977,0.0356071187776684,0.02063198551634188,4,bp,NAC,2318/4088/1969/324,FLNC/SMAD3/EPHA2/APC
GO:0097193,intrinsic apoptotic signaling pathway,4/53,287/18493,0.009163816943621977,0.0356071187776684,0.02063198551634188,4,bp,NAC,1969/3303/2810/1026,EPHA2/HSPA1A/SFN/CDKN1A
GO:0060421,positive regulation of heart growth,2/53,51/18493,0.009393197938574441,0.03632036536248784,0.021045265043378596,2,bp,NAC,3479/7472,IGF1/WNT2
GO:0097345,mitochondrial outer membrane permeabilization,2/53,51/18493,0.009393197938574441,0.03632036536248784,0.021045265043378596,2,bp,NAC,3303/2810,HSPA1A/SFN
GO:2000677,regulation of transcription regulatory region DNA binding,2/53,51/18493,0.009393197938574441,0.03632036536248784,0.021045265043378596,2,bp,NAC,9314/3479,KLF4/IGF1
GO:0030168,platelet activation,3/53,152/18493,0.009445497268030806,0.03646329951846958,0.02112808599427944,3,bp,NAC,1277/1278/1281,COL1A1/COL1A2/COL3A1
GO:0001227,"DNA-binding transcription repressor activity, RNA polymerase II-specific",4/52,267/17632,0.007874732851891159,0.036573759245450053,0.02394655604083861,4,mf,NAC,7704/2114/51513/3280,ZBTB16/ETS2/ETV7/HES1
GO:1990841,promoter-specific chromatin binding,2/52,46/17632,0.00812688632590839,0.03692433135032291,0.024176092045036405,2,mf,NAC,9314/6772,KLF4/STAT1
GO:0000791,euchromatin,2/53,33/19659,0.003569179208041452,0.03739156324765477,0.02940110236340641,2,cc,NAC,9314/3725,KLF4/JUN
GO:0008305,integrin complex,2/53,32/19659,0.0033586432571153088,0.03739156324765477,0.02940110236340641,2,cc,NAC,3679/8516,ITGA7/ITGA8
GO:0016607,nuclear speck,5/53,382/19659,0.0036040060961594956,0.03739156324765477,0.02940110236340641,5,cc,NAC,1647/7704/3303/79882/23451,GADD45A/ZBTB16/HSPA1A/ZC3H14/SF3B1
GO:0000186,activation of MAPKK activity,2/53,52/18493,0.009751133068483983,0.03746073414677691,0.02170603381795006,2,bp,NAC,4616/51776,GADD45B/MAP3K20
GO:0002763,positive regulation of myeloid leukocyte differentiation,2/53,52/18493,0.009751133068483983,0.03746073414677691,0.02170603381795006,2,bp,NAC,2353/3725,FOS/JUN
GO:0021879,forebrain neuron differentiation,2/53,52/18493,0.009751133068483983,0.03746073414677691,0.02170603381795006,2,bp,NAC,7474/3280,WNT5A/HES1
GO:1903037,regulation of leukocyte cell-cell adhesion,4/53,293/18493,0.009834636043824847,0.037720587922928206,0.021856602005716003,4,bp,NAC,9314/3479/7704/3280,KLF4/IGF1/ZBTB16/HES1
GO:0045216,cell-cell junction organization,3/53,155/18493,0.009959809420289237,0.038077856593967535,0.022063615723741097,3,bp,NAC,4088/1969/324,SMAD3/EPHA2/APC
GO:0071695,anatomical structure maturation,3/53,155/18493,0.009959809420289237,0.038077856593967535,0.022063615723741097,3,bp,NAC,3479/7474/1026,IGF1/WNT5A/CDKN1A
GO:0001664,G protein-coupled receptor binding,4/52,274/17632,0.008608092188764542,0.03827853760535722,0.02506275441297627,4,mf,NAC,6772/3303/7472/7474,STAT1/HSPA1A/WNT2/WNT5A
GO:0010332,response to gamma radiation,2/53,53/18493,0.010115077227471037,0.0384243668481248,0.02226439564614022,2,bp,NAC,51776/3981,MAP3K20/LIG4
GO:0032722,positive regulation of chemokine production,2/53,53/18493,0.010115077227471037,0.0384243668481248,0.02226439564614022,2,bp,NAC,7097/7474,TLR2/WNT5A
GO:0046579,positive regulation of Ras protein signal transduction,2/53,53/18493,0.010115077227471037,0.0384243668481248,0.02226439564614022,2,bp,NAC,3479/1281,IGF1/COL3A1
GO:0070830,bicellular tight junction assembly,2/53,53/18493,0.010115077227471037,0.0384243668481248,0.02226439564614022,2,bp,NAC,1969/324,EPHA2/APC
GO:2001236,regulation of extrinsic apoptotic signaling pathway,3/53,156/18493,0.010134813569278143,0.03843793726912827,0.0222722588133721,3,bp,NAC,3479/3303/3082,IGF1/HSPA1A/HGF
GO:1901214,regulation of neuron death,4/53,296/18493,0.010181741120145903,0.038554427362590696,0.022339757167735484,4,bp,NAC,2353/3725/7474/3981,FOS/JUN/WNT5A/LIG4
GO:0098636,protein complex involved in cell adhesion,2/53,35/19659,0.004008263560132542,0.039139514763647174,0.030775522071605894,2,cc,NAC,3679/8516,ITGA7/ITGA8
GO:0045123,cellular extravasation,2/53,54/18493,0.01048499438540475,0.039471013073429644,0.022870858356477983,2,bp,NAC,80310/3554,PDGFD/IL1R1
GO:0070206,protein trimerization,2/53,54/18493,0.01048499438540475,0.039471013073429644,0.022870858356477983,2,bp,NAC,1277/1278,COL1A1/COL1A2
GO:0090316,positive regulation of intracellular protein transport,3/53,158/18493,0.010490193550213429,0.039471013073429644,0.022870858356477983,3,bp,NAC,3479/4088/2810,IGF1/SMAD3/SFN
GO:0120192,tight junction assembly,2/53,54/18493,0.01048499438540475,0.039471013073429644,0.022870858356477983,2,bp,NAC,1969/324,EPHA2/APC
GO:0002043,blood vessel endothelial cell proliferation involved in sprouting angiogenesis,2/53,55/18493,0.010860848662490348,0.04060864484182712,0.02353004121019508,2,bp,NAC,4804/1969,NGFR/EPHA2
GO:0051898,negative regulation of protein kinase B signaling,2/53,55/18493,0.010860848662490348,0.04060864484182712,0.02353004121019508,2,bp,NAC,9314/1969,KLF4/EPHA2
GO:1903428,positive regulation of reactive oxygen species biosynthetic process,2/53,55/18493,0.010860848662490348,0.04060864484182712,0.02353004121019508,2,bp,NAC,9314/4088,KLF4/SMAD3
GO:2000242,negative regulation of reproductive process,2/53,55/18493,0.010860848662490348,0.04060864484182712,0.02353004121019508,2,bp,NAC,3479/7474,IGF1/WNT5A
hsa01521,EGFR tyrosine kinase inhibitor resistance,3/50,79/7852,0.013686703533325515,0.04080665312713718,0.023744963244950706,3,kg,NAC,3479/80310/3082,IGF1/PDGFD/HGF
GO:0048871,multicellular organismal homeostasis,5/53,471/18493,0.011035134246317815,0.041195524706034166,0.023870099526448023,5,bp,NAC,3953/353500/2810/324/8842,LEPR/BMP8A/SFN/APC/PROM1
GO:0006109,regulation of carbohydrate metabolic process,3/53,162/18493,0.011222535613565631,0.041705257166648,0.02416545599182959,3,bp,NAC,3479/3953/3486,IGF1/LEPR/IGFBP3
GO:0006644,phospholipid metabolic process,5/53,473/18493,0.011224291247541932,0.041705257166648,0.02416545599182959,5,bp,NAC,9314/5320/9021/8835/3082,KLF4/PLA2G2A/SOCS3/SOCS2/HGF
GO:0051302,regulation of cell division,3/53,162/18493,0.011222535613565631,0.041705257166648,0.02416545599182959,3,bp,NAC,80310/64321/2810,PDGFD/SOX17/SFN
GO:0035904,aorta development,2/53,56/18493,0.01124260432872966,0.0417081327515119,0.02416712220429777,2,bp,NAC,1281/3280,COL3A1/HES1
GO:0002066,columnar/cuboidal epithelial cell development,2/53,57/18493,0.011630225803383557,0.042878568930924184,0.024845313058554187,2,bp,NAC,7474/1026,WNT5A/CDKN1A
GO:0046626,regulation of insulin receptor signaling pathway,2/53,57/18493,0.011630225803383557,0.042878568930924184,0.024845313058554187,2,bp,NAC,9021/8835,SOCS3/SOCS2
GO:0120193,tight junction organization,2/53,57/18493,0.011630225803383557,0.042878568930924184,0.024845313058554187,2,bp,NAC,1969/324,EPHA2/APC
GO:1902110,positive regulation of mitochondrial membrane permeability involved in apoptotic process,2/53,57/18493,0.011630225803383557,0.042878568930924184,0.024845313058554187,2,bp,NAC,3303/2810,HSPA1A/SFN
GO:0050900,leukocyte migration,5/53,478/18493,0.01170690795206553,0.04309446921054463,0.02497041308335307,5,bp,NAC,80310/3554/1277/7474/1278,PDGFD/IL1R1/COL1A1/WNT5A/COL1A2
GO:0005160,transforming growth factor beta receptor binding,2/52,51/17632,0.009917947970272236,0.0431843984538937,0.02827485166963576,2,mf,NAC,4088/353500,SMAD3/BMP8A
GO:0031960,response to corticosteroid,3/53,166/18493,0.011983824914248726,0.04404565014850614,0.025521559932891215,3,bp,NAC,2353/1277/1026,FOS/COL1A1/CDKN1A
R-HSA-3700989,Transcriptional Regulation by TP53,6/45,365/10554,0.004276480341701881,0.04427414941997242,0.035482870946628615,6,re,NAC,2353/3725/1647/2810/3486/1026,FOS/JUN/GADD45A/SFN/IGFBP3/CDKN1A
GO:0003205,cardiac chamber development,3/53,167/18493,0.012178692845331641,0.04469279565771395,0.025896538230245486,3,bp,NAC,7472/7474/3280,WNT2/WNT5A/HES1
GO:0034113,heterotypic cell-cell adhesion,2/53,59/18493,0.012422924598060022,0.04544879183721036,0.02633458833823574,2,bp,NAC,9314/3679,KLF4/ITGA7
GO:1902686,mitochondrial outer membrane permeabilization involved in programmed cell death,2/53,59/18493,0.012422924598060022,0.04544879183721036,0.02633458833823574,2,bp,NAC,3303/2810,HSPA1A/SFN
GO:0005201,extracellular matrix structural constituent,3/52,155/17632,0.010749184014744336,0.04584856038941972,0.03001920347834079,3,mf,NAC,1277/1278/1281,COL1A1/COL1A2/COL3A1
GO:0043901,negative regulation of multi-organism process,3/53,169/18493,0.012573903187341877,0.04593047892396157,0.02661369435238179,3,bp,NAC,3725/3479/6772,JUN/IGF1/STAT1
R-HSA-5674400,Constitutive Signaling by AKT1 E17K in Cancer,2/45,25/10554,0.005010732568217294,0.04641520694769704,0.03719879025712562,2,re,NAC,3164/1026,NR4A1/CDKN1A
R-HSA-76002,"Platelet activation, signaling and aggregation",5/45,262/10554,0.0049279714384519715,0.04641520694769704,0.03719879025712562,5,re,NAC,3479/55970/3082/1277/1278,IGF1/GNG12/HGF/COL1A1/COL1A2
R-HSA-8940973,RUNX2 regulates osteoblast differentiation,2/45,24/10554,0.00462235623683417,0.04641520694769704,0.03719879025712562,2,re,NAC,1277/3280,COL1A1/HES1
R-HSA-9013508,NOTCH3 Intracellular Domain Regulates Transcription,2/45,25/10554,0.005010732568217294,0.04641520694769704,0.03719879025712562,2,re,NAC,6772/3280,STAT1/HES1
hsa04921,Oxytocin signaling pathway,4/50,153/7852,0.01594135618867731,0.0466646972068554,0.027153697622818766,4,kg,NAC,2353/3725/781/1026,FOS/JUN/CACNA2D1/CDKN1A
GO:0051057,positive regulation of small GTPase mediated signal transduction,2/53,60/18493,0.01282793149808526,0.046786535433200535,0.027109722846292556,2,bp,NAC,3479/1281,IGF1/COL3A1
R-HSA-3238698,WNT ligand biogenesis and trafficking,2/45,26/10554,0.0054136390458508635,0.047640023603487604,0.0381804016917903,2,re,NAC,7472/7474,WNT2/WNT5A
R-HSA-912694,Regulation of IFNA signaling,2/45,26/10554,0.0054136390458508635,0.047640023603487604,0.0381804016917903,2,re,NAC,6772/9021,STAT1/SOCS3
GO:0001077,"proximal promoter DNA-binding transcription activator activity, RNA polymerase II-specific",4/52,298/17632,0.011459057890414607,0.04789886198193305,0.031361632121134714,4,mf,NAC,2353/9314/3164/3725,FOS/KLF4/NR4A1/JUN
GO:0035794,positive regulation of mitochondrial membrane permeability,2/53,61/18493,0.013238663365467394,0.04792097199363395,0.027767054286958016,2,bp,NAC,3303/2810,HSPA1A/SFN
GO:0045669,positive regulation of osteoblast differentiation,2/53,61/18493,0.013238663365467394,0.04792097199363395,0.027767054286958016,2,bp,NAC,3479/3082,IGF1/HGF
GO:0050878,regulation of body fluid levels,5/53,493/18493,0.013239730277467414,0.04792097199363395,0.027767054286958016,5,bp,NAC,8835/2810/1277/1278/1281,SOCS2/SFN/COL1A1/COL1A2/COL3A1
GO:0055025,positive regulation of cardiac muscle tissue development,2/53,61/18493,0.013238663365467394,0.04792097199363395,0.027767054286958016,2,bp,NAC,3479/7472,IGF1/WNT2
GO:1900076,regulation of cellular response to insulin stimulus,2/53,61/18493,0.013238663365467394,0.04792097199363395,0.027767054286958016,2,bp,NAC,9021/8835,SOCS3/SOCS2
GO:0001824,blastocyst development,2/53,62/18493,0.013655085357759231,0.049051046798718204,0.02842185837701834,2,bp,NAC,3479/64321,IGF1/SOX17
GO:0043297,apical junction assembly,2/53,62/18493,0.013655085357759231,0.049051046798718204,0.02842185837701834,2,bp,NAC,1969/324,EPHA2/APC
GO:0045428,regulation of nitric oxide biosynthetic process,2/53,62/18493,0.013655085357759231,0.049051046798718204,0.02842185837701834,2,bp,NAC,9314/4088,KLF4/SMAD3
GO:0045685,regulation of glial cell differentiation,2/53,62/18493,0.013655085357759231,0.049051046798718204,0.02842185837701834,2,bp,NAC,7097/3280,TLR2/HES1
GO:0046622,positive regulation of organ growth,2/53,62/18493,0.013655085357759231,0.049051046798718204,0.02842185837701834,2,bp,NAC,3479/7472,IGF1/WNT2
GO:0021953,central nervous system neuron differentiation,3/53,175/18493,0.013803517287742055,0.04936054753421144,0.02860119371532149,3,bp,NAC,7472/7474/3280,WNT2/WNT5A/HES1
GO:0048736,appendage development,3/53,175/18493,0.013803517287742055,0.04936054753421144,0.02860119371532149,3,bp,NAC,7704/51776/7474,ZBTB16/MAP3K20/WNT5A
GO:0060173,limb development,3/53,175/18493,0.013803517287742055,0.04936054753421144,0.02860119371532149,3,bp,NAC,7704/51776/7474,ZBTB16/MAP3K20/WNT5A
hsa05132,Salmonella infection,3/50,86/7852,0.017172502781311834,0.04937094549627152,0.028728435104074315,3,kg,NAC,2353/3725/2318,FOS/JUN/FLNC
GO:0032729,positive regulation of interferon-gamma production,2/53,63/18493,0.014077162778583651,0.04996342251861481,0.02895052015265672,2,bp,NAC,3554/7474,IL1R1/WNT5A
GO:0046686,response to cadmium ion,2/53,63/18493,0.014077162778583651,0.04996342251861481,0.02895052015265672,2,bp,NAC,2353/3725,FOS/JUN
GO:0055001,muscle cell development,3/53,176/18493,0.014014892719942728,0.04996342251861481,0.02895052015265672,3,bp,NAC,3479/2318/3280,IGF1/FLNC/HES1
GO:1902108,regulation of mitochondrial membrane permeability involved in apoptotic process,2/53,63/18493,0.014077162778583651,0.04996342251861481,0.02895052015265672,2,bp,NAC,3303/2810,HSPA1A/SFN
GO:1905710,positive regulation of membrane permeability,2/53,63/18493,0.014077162778583651,0.04996342251861481,0.02895052015265672,2,bp,NAC,3303/2810,HSPA1A/SFN
GO:0007088,regulation of mitotic nuclear division,3/53,177/18493,0.01422811413021534,0.050398467391493465,0.029202600068817208,3,bp,NAC,3479/3303/324,IGF1/HSPA1A/APC
GO:0007159,leukocyte cell-cell adhesion,4/53,327/18493,0.014242123669925824,0.050398467391493465,0.029202600068817208,4,bp,NAC,9314/3479/7704/3280,KLF4/IGF1/ZBTB16/HES1
GO:0021872,forebrain generation of neurons,2/53,64/18493,0.014504861077108083,0.05094912797837965,0.029521671693904197,2,bp,NAC,7474/3280,WNT5A/HES1
GO:0032651,regulation of interleukin-1 beta production,2/53,64/18493,0.014504861077108083,0.05094912797837965,0.029521671693904197,2,bp,NAC,4088/7474,SMAD3/WNT5A
GO:0042306,regulation of protein import into nucleus,2/53,64/18493,0.014504861077108083,0.05094912797837965,0.029521671693904197,2,bp,NAC,3479/4088,IGF1/SMAD3
GO:0051785,positive regulation of nuclear division,2/53,64/18493,0.014504861077108083,0.05094912797837965,0.029521671693904197,2,bp,NAC,3479/7474,IGF1/WNT5A
GO:1905207,regulation of cardiocyte differentiation,2/53,64/18493,0.014504861077108083,0.05094912797837965,0.029521671693904197,2,bp,NAC,3479/64321,IGF1/SOX17
GO:0002685,regulation of leukocyte migration,3/53,180/18493,0.014878875136105946,0.0521857891941887,0.030238235604972345,3,bp,NAC,80310/3554/7474,PDGFD/IL1R1/WNT5A
GO:0032481,positive regulation of type I interferon production,2/53,65/18493,0.014938145847520845,0.052316510788519247,0.03031398017890829,2,bp,NAC,6772/7097,STAT1/TLR2
GO:0043409,negative regulation of MAPK cascade,3/53,182/18493,0.015321982912661528,0.053424743938869666,0.030956128465309374,3,bp,NAC,9314/10252/1844,KLF4/SPRY1/DUSP2
GO:0043534,blood vessel endothelial cell migration,3/53,182/18493,0.015321982912661528,0.053424743938869666,0.030956128465309374,3,bp,NAC,9314/3164/1969,KLF4/NR4A1/EPHA2
GO:0048638,regulation of developmental growth,4/53,334/18493,0.01528261108233146,0.053424743938869666,0.030956128465309374,4,bp,NAC,3479/8835/7472/7474,IGF1/SOCS2/WNT2/WNT5A
GO:0014015,positive regulation of gliogenesis,2/53,66/18493,0.015376982828509292,0.05345974439502207,0.03097640892969939,2,bp,NAC,7097/3280,TLR2/HES1
GO:2000573,positive regulation of DNA biosynthetic process,2/53,66/18493,0.015376982828509292,0.05345974439502207,0.03097640892969939,2,bp,NAC,9314/3082,KLF4/HGF
GO:0048839,inner ear development,3/53,183/18493,0.015546322540364976,0.0539695693445079,0.031271818986304656,3,bp,NAC,7474/8516/3280,WNT5A/ITGA8/HES1
hsa04974,Protein digestion and absorption,3/50,90/7852,0.019367645038906887,0.05470510265375454,0.03183232517936682,3,kg,NAC,1277/1278/1281,COL1A1/COL1A2/COL3A1
GO:1904589,regulation of protein import,2/53,67/18493,0.015821337902739405,0.05484422963952523,0.03177862715158184,2,bp,NAC,3479/4088,IGF1/SMAD3
hsa05323,Rheumatoid arthritis,3/50,91/7852,0.019939665628567953,0.05534976148619725,0.03220744538915695,3,kg,NAC,2353/3725/7097,FOS/JUN/TLR2
hsa04658,Th1 and Th2 cell differentiation,3/50,92/7852,0.02052099865701576,0.05599797938609385,0.032584636582950986,3,kg,NAC,2353/3725/6772,FOS/JUN/STAT1
R-HSA-1474290,Collagen formation,3/45,90/10554,0.006570949780944867,0.056414007875429106,0.045212183345140544,3,re,NAC,1277/1278/1281,COL1A1/COL1A2/COL3A1
hsa05222,Small cell lung cancer,3/50,93/7852,0.02111165099329077,0.0566495968319969,0.03296380593689262,3,kg,NAC,4616/1647/1026,GADD45B/GADD45A/CDKN1A
GO:0001540,amyloid-beta binding,2/52,61/17632,0.013971104373167486,0.05725413360768636,0.037486967358344135,2,mf,NAC,4804/7097,NGFR/TLR2
hsa04350,TGF-beta signaling pathway,3/50,94/7852,0.021711628199504104,0.05730446131344526,0.03334486470674488,3,kg,NAC,4088/353500/4093,SMAD3/BMP8A/SMAD9
R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,3/45,95/10554,0.007628365855909517,0.05734444333016909,0.04595786726221685,3,re,NAC,2353/3725/7097,FOS/JUN/TLR2
R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade,3/45,98/10554,0.008308427868859726,0.05734444333016909,0.04595786726221685,3,re,NAC,2353/3725/7097,FOS/JUN/TLR2
R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade,3/45,95/10554,0.007628365855909517,0.05734444333016909,0.04595786726221685,3,re,NAC,2353/3725/7097,FOS/JUN/TLR2
R-HSA-181438,Toll Like Receptor 2 (TLR2) Cascade,3/45,98/10554,0.008308427868859726,0.05734444333016909,0.04595786726221685,3,re,NAC,2353/3725/7097,FOS/JUN/TLR2
R-HSA-2219528,PI3K/AKT Signaling in Cancer,3/45,97/10554,0.008077902925628625,0.05734444333016909,0.04595786726221685,3,re,NAC,3164/3082/1026,NR4A1/HGF/CDKN1A
R-HSA-2871796,FCERI mediated MAPK activation,2/45,32/10554,0.008129246198184892,0.05734444333016909,0.04595786726221685,2,re,NAC,2353/3725,FOS/JUN
R-HSA-373080,Class B/2 (Secretin family receptors),3/45,95/10554,0.007628365855909517,0.05734444333016909,0.04595786726221685,3,re,NAC,55970/7472/7474,GNG12/WNT2/WNT5A
R-HSA-450282,MAPK targets/ Nuclear events mediated by MAP kinases,2/45,31/10554,0.007641764014898924,0.05734444333016909,0.04595786726221685,2,re,NAC,2353/3725,FOS/JUN
R-HSA-8878159,Transcriptional regulation by RUNX3,3/45,96/10554,0.007851220616231565,0.05734444333016909,0.04595786726221685,3,re,NAC,4088/1026/3280,SMAD3/CDKN1A/HES1
R-HSA-8941326,RUNX2 regulates bone development,2/45,32/10554,0.008129246198184892,0.05734444333016909,0.04595786726221685,2,re,NAC,1277/3280,COL1A1/HES1
GO:0040014,regulation of multicellular organism growth,2/53,69/18493,0.016726466578372526,0.057729372312583266,0.03345037774209707,2,bp,NAC,3479/8835,IGF1/SOCS2
GO:0050771,negative regulation of axonogenesis,2/53,69/18493,0.016726466578372526,0.057729372312583266,0.03345037774209707,2,bp,NAC,4804/7474,NGFR/WNT5A
GO:0055008,cardiac muscle tissue morphogenesis,2/53,69/18493,0.016726466578372526,0.057729372312583266,0.03345037774209707,2,bp,NAC,7472/7474,WNT2/WNT5A
GO:0071897,DNA biosynthetic process,3/53,189/18493,0.01693146673271353,0.05835221433390258,0.033811273765250976,3,bp,NAC,9314/3082/3981,KLF4/HGF/LIG4
GO:0048678,response to axon injury,2/53,70/18493,0.017187172660342732,0.05914775193385676,0.03427223552805033,2,bp,NAC,9314/3725,KLF4/JUN
R-HSA-1474244,Extracellular matrix organization,5/45,301/10554,0.008767676950528852,0.05935042858819531,0.04756553487331442,5,re,NAC,3679/1277/1278/8516/1281,ITGA7/COL1A1/COL1A2/ITGA8/COL3A1
hsa04960,Aldosterone-regulated sodium reabsorption,2/50,37/7852,0.02296640311796856,0.05963856293536996,0.03470305394735487,2,kg,NAC,3479/2810,IGF1/SFN
hsa05215,Prostate cancer,3/50,97/7852,0.02356754548260418,0.06022817178887735,0.035046141152076396,3,kg,NAC,3479/80310/1026,IGF1/PDGFD/CDKN1A
GO:0006305,DNA alkylation,2/53,71/18493,0.017653261795660326,0.06046465352074705,0.03503529346140405,2,bp,NAC,2353/4255,FOS/MGMT
GO:0006306,DNA methylation,2/53,71/18493,0.017653261795660326,0.06046465352074705,0.03503529346140405,2,bp,NAC,2353/4255,FOS/MGMT
GO:0031110,regulation of microtubule polymerization or depolymerization,2/53,71/18493,0.017653261795660326,0.06046465352074705,0.03503529346140405,2,bp,NAC,3303/324,HSPA1A/APC
GO:0070482,response to oxygen levels,4/53,349/18493,0.01767154507860353,0.06046465352074705,0.03503529346140405,4,bp,NAC,4088/7097/1277/1026,SMAD3/TLR2/COL1A1/CDKN1A
GO:0003281,ventricular septum development,2/53,72/18493,0.0181247005791407,0.06183721374059768,0.035830601915117694,2,bp,NAC,7474/3280,WNT5A/HES1
GO:0048844,artery morphogenesis,2/53,72/18493,0.0181247005791407,0.06183721374059768,0.035830601915117694,2,bp,NAC,1281/3280,COL3A1/HES1
R-HSA-2559583,Cellular Senescence,4/45,195/10554,0.009324143474624288,0.06192638685033489,0.04962999903077079,4,re,NAC,2353/3725/2114/1026,FOS/JUN/ETS2/CDKN1A
hsa05231,Choline metabolism in cancer,3/50,99/7852,0.024851493025161243,0.06251703714142125,0.036378007882226164,3,kg,NAC,2353/3725/80310,FOS/JUN/PDGFD
