ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,ont,comparison,symbols
GO:0010863,positive regulation of phospholipase C activity,10,0.5520660813454706,1.2464395375872013,0.19476744186046513,0.6683478260869565,0.6293821510297485,155,"tags=60%, list=26%, signal=45%",2247/2776/4915/2260/5159/3265,bp,NACstatus,FGF2/GNAQ/NTRK2/FGFR1/PDGFRB/HRAS
GO:0032330,regulation of chondrocyte differentiation,10,0.55275585115346,1.247996880792233,0.19476744186046513,0.6683478260869565,0.6293821510297485,195,"tags=60%, list=32%, signal=41%",7704/4088/652/654/8313/658,bp,NACstatus,ZBTB16/SMAD3/BMP4/BMP6/AXIN2/BMPR1B
DOID:150,disease of mental health,99,0.3545692932221297,1.168233064235359,0.19491525423728814,0.8195229428106141,0.8195229428106141,90,"tags=19%, list=15%, signal=20%",5320/3725/3479/7102/3977/4804/3953/3554/3303/3082/324/3397/7048/4846/5533/182/2892/5468/4292,do,NACstatus,PLA2G2A/JUN/IGF1/TSPAN7/LIFR/NGFR/LEPR/IL1R1/HSPA1A/HGF/APC/ID1/TGFBR2/NOS3/PPP3CC/JAG1/GRIA3/PPARG/MLH1
R-HSA-6783310,Fanconi Anemia Pathway,12,-0.41707811905911596,-1.2006451277653563,0.19557195571955718,1,1,108,"tags=58%, list=18%, signal=49%",2178/91442/2175/55120/2188/545,re,NACstatus,FANCE/FAAP24/FANCA/FANCL/FANCF/ATR
R-HSA-1650814,Collagen biosynthesis and modifying enzymes,10,0.5681693820262279,1.260298082495516,0.19562243502051985,1,1,57,"tags=40%, list=9%, signal=37%",1277/1278/1281/1286,re,NACstatus,COL1A1/COL1A2/COL3A1/COL4A4
R-HSA-8948216,Collagen chain trimerization,10,0.5681693820262279,1.260298082495516,0.19562243502051985,1,1,57,"tags=40%, list=9%, signal=37%",1277/1278/1281/1286,re,NACstatus,COL1A1/COL1A2/COL3A1/COL4A4
GO:0032609,interferon-gamma production,16,-0.3805279718296578,-1.2200746825754427,0.1956521739130435,0.6683478260869565,0.6293821510297485,96,"tags=38%, list=16%, signal=32%",3586/7124/2625/3624/7474,bp,NACstatus,IL10/TNF/GATA3/INHBA/WNT5A
GO:0032649,regulation of interferon-gamma production,16,-0.3805279718296578,-1.2200746825754427,0.1956521739130435,0.6683478260869565,0.6293821510297485,96,"tags=38%, list=16%, signal=32%",3586/7124/2625/3624/7474,bp,NACstatus,IL10/TNF/GATA3/INHBA/WNT5A
GO:0050729,positive regulation of inflammatory response,16,-0.3778466218190156,-1.211477555674684,0.1956521739130435,0.6683478260869565,0.6293821510297485,31,"tags=25%, list=5%, signal=24%",4615/7474/7097,bp,NACstatus,MYD88/WNT5A/TLR2
GO:0070227,lymphocyte apoptotic process,13,-0.3977986678549285,-1.189670377719549,0.1956521739130435,0.6683478260869565,0.6293821510297485,81,"tags=23%, list=13%, signal=20%",3586/7474,bp,NACstatus,IL10/WNT5A
GO:0090304,nucleic acid metabolic process,342,0.32076780782011916,1.1168784361855297,0.196,0.6684664536741215,0.6294938624516564,166,"tags=30%, list=27%, signal=50%",2353/9314/3164/3725/3479/4804/1647/6424/7704/4088/2114/3303/862/3082/4255/79882/4093/64321/1277/8516/1026/3280/5008/3397/10946/1840/55294/8555/5292/1643/4792/6423/8325/5604/2247/2252/8061/54567/4850/1032/182/650/29072/3315/9252/3087/9586/7480/652/5468/51077/121642/26040/4292/7507/4609/10014/25/7128/5295/8900/2255/92/5579/5605/9978/90993/2260/1028/10637/8554/63906/83933/5578/654/5159/4780/8850/4087/4176/4854/5532/4331/6598/7040/8243/4869/64324/2122/84441/1027/3265/7043/4233/5566/10891/6775/1540/10735/8313/4913/23152,bp,NACstatus,FOS/KLF4/NR4A1/JUN/IGF1/NGFR/GADD45A/SFRP4/ZBTB16/SMAD3/ETS2/HSPA1A/RUNX1T1/HGF/MGMT/ZC3H14/SMAD9/SOX17/COL1A1/ITGA8/CDKN1A/HES1/OSM/ID1/SF3A3/DTX1/FBXW7/CDC14B/PIM1/DDB2/NFKBIA/SFRP2/FZD8/MAP2K1/FGF2/FGF7/FOSL1/DLL4/CNOT4/CDKN2D/JAG1/BMP2/SETD2/HSPB1/RPS6KA5/HHEX/CREB5/WNT10B/BMP4/PPARG/FCF1/ALKBH2/SETBP1/MLH1/XPA/MYC/HDAC5/ABL1/TNFAIP3/PIK3R1/CCNA1/FGF10/ACVR2A/PRKCB/MAP2K2/RBX1/CREB3L1/FGFR1/CDKN1C/LEFTY1/PIAS1/GPATCH3/HDAC10/PRKCA/BMP6/PDGFRB/NFE2L2/KAT2B/SMAD2/MCM7/NOTCH3/PPP3CB/MNAT1/SMARCB1//SMC1A/NPM1/NSD1/MECOM/MAML2/CDKN1B/HRAS/TGFB3/MET/PRKACA/PPARGC1A/STAT4/CYLD/STAG2/AXIN2/NTHL1/CIC
DOID:0060121,integumentary system benign neoplasm,11,0.5478799547059776,1.2396551770714574,0.19714285714285715,0.8195229428106141,0.8195229428106141,123,"tags=55%, list=20%, signal=44%",4255/324/2252/650/652/1028,do,NACstatus,MGMT/APC/FGF7/BMP2/BMP4/CDKN1C
DOID:3165,skin benign neoplasm,11,0.5478799547059776,1.2396551770714574,0.19714285714285715,0.8195229428106141,0.8195229428106141,123,"tags=55%, list=20%, signal=44%",4255/324/2252/650/652/1028,do,NACstatus,MGMT/APC/FGF7/BMP2/BMP4/CDKN1C
DOID:341,peripheral vascular disease,21,0.46297011507509955,1.2217688589107598,0.19746835443037974,0.8195229428106141,0.8195229428106141,61,"tags=19%, list=10%, signal=18%",3479/3082/1026/4846,do,NACstatus,IGF1/HGF/CDKN1A/NOS3
GO:1901863,positive regulation of muscle tissue development,16,0.5003720048625123,1.233209228139607,0.1978021978021978,0.6720686885352669,0.6328860816479033,159,"tags=50%, list=26%, signal=38%",3479/64321/5292/2247/652/2260/7040/10891,bp,NACstatus,IGF1/SOX17/PIM1/FGF2/BMP4/FGFR1//PPARGC1A
GO:0000976,transcription regulatory region sequence-specific DNA binding,72,0.3740723246522033,1.1921636291288278,0.19827586206896552,0.8946078431372549,0.8814929480564156,25,"tags=11%, list=4%, signal=12%",2353/9314/3164/3725/1647/7704/4088/2114,mf,NACstatus,FOS/KLF4/NR4A1/JUN/GADD45A/ZBTB16/SMAD3/ETS2
GO:0007260,tyrosine phosphorylation of STAT protein,19,0.4838662818226231,1.2462258035636142,0.19843342036553524,0.6720686885352669,0.6328860816479033,81,"tags=26%, list=13%, signal=24%",3479/9021/3280/5008/2690,bp,NACstatus,IGF1/SOCS3/HES1/OSM/GHR
GO:0071322,cellular response to carbohydrate stimulus,19,0.4844005654303761,1.2476018821279127,0.19843342036553524,0.6720686885352669,0.6328860816479033,247,"tags=63%, list=41%, signal=39%",5579/5532/6598/1946/5566/10891/8938/2021/572/25942/5563/5290,bp,NACstatus,PRKCB/PPP3CB/SMARCB1/EFNA5/PRKACA/PPARGC1A/BAIAP3/ENDOG/BAD/SIN3A/PRKAA2/PIK3CA
GO:0038095,Fc-epsilon receptor signaling pathway,27,0.4523567029982521,1.2410134426174286,0.19851116625310175,0.6720686885352669,0.6328860816479033,5,"tags=7%, list=1%, signal=8%",2353/3725,bp,NACstatus,FOS/JUN
GO:0033002,muscle cell proliferation,49,0.39137704484750435,1.2007472064299203,0.19863013698630136,0.6720686885352669,0.6328860816479033,159,"tags=39%, list=26%, signal=31%",9314/3725/3479/80310/3486/1026/5292/7048/2247/652/5468/7128/2260/5159/4854/4331/1027/7043/10891,bp,NACstatus,KLF4/JUN/IGF1/PDGFD/IGFBP3/CDKN1A/PIM1/TGFBR2/FGF2/BMP4/PPARG/TNFAIP3/FGFR1/PDGFRB/NOTCH3/MNAT1/CDKN1B/TGFB3/PPARGC1A
GO:0000977,RNA polymerase II regulatory region sequence-specific DNA binding,67,0.3823520409650993,1.2077530026930978,0.19913419913419914,0.8946078431372549,0.8814929480564156,25,"tags=12%, list=4%, signal=13%",2353/9314/3164/3725/1647/7704/4088/2114,mf,NACstatus,FOS/KLF4/NR4A1/JUN/GADD45A/ZBTB16/SMAD3/ETS2
DOID:3620,central nervous system cancer,39,0.41149828130083776,1.2076437003699902,0.19953051643192488,0.8195229428106141,0.8195229428106141,100,"tags=28%, list=17%, signal=25%",4804/1647/4255/2810/1278/1026/324/652/4609/4915/3716,do,NACstatus,NGFR/GADD45A/MGMT/SFN/COL1A2/CDKN1A/APC/BMP4/MYC/NTRK2/JAK1
DOID:0014667,disease of metabolism,116,0.34894001172356004,1.173561306467956,0.1995841995841996,0.8195229428106141,0.8195229428106141,106,"tags=22%, list=18%, signal=23%",9314/5320/3725/3479/3953/9021/4088/8835/3303/3082/4255/3486/3280/5008/4792/4846/182/650/3315/3087/5468/2776/4609/4915/7128/5295,do,NACstatus,KLF4/PLA2G2A/JUN/IGF1/LEPR/SOCS3/SMAD3/SOCS2/HSPA1A/HGF/MGMT/IGFBP3/HES1/OSM/NFKBIA/NOS3/JAG1/BMP2/HSPB1/HHEX/PPARG/GNAQ/MYC/NTRK2/TNFAIP3/PIK3R1
DOID:421,hair disease,11,0.5462285937379772,1.2359187414606783,0.2,0.8195229428106141,0.8195229428106141,85,"tags=36%, list=14%, signal=32%",3479/5008/4846/5468,do,NACstatus,IGF1/OSM/NOS3/PPARG
R-HSA-8953897,Cellular responses to external stimuli,59,0.37880956179672065,1.18194878979744,0.20044296788482835,1,1,119,"tags=19%, list=20%, signal=17%",2353/3725/2114/3303/1026/3397/1032/1021/3306/8900/9978,re,NACstatus,FOS/JUN/ETS2/HSPA1A/CDKN1A/ID1/CDKN2D/CDK6/HSPA2/CCNA1/RBX1
GO:0010517,regulation of phospholipase activity,13,0.5334339314535486,1.2695811299717386,0.20054945054945056,0.6740073905703766,0.6347117544629209,167,"tags=62%, list=28%, signal=46%",2247/2776/4915/25/2260/5159/3265/2261,bp,NACstatus,FGF2/GNAQ/NTRK2/ABL1/FGFR1/PDGFRB/HRAS/FGFR3
GO:1903364,positive regulation of cellular protein catabolic process,14,0.5226511931315393,1.2412731987602599,0.20055710306406685,0.6740073905703766,0.6347117544629209,135,"tags=43%, list=22%, signal=34%",3303/55294/7128/9978/8554/4780,bp,NACstatus,HSPA1A/FBXW7/TNFAIP3/RBX1/PIAS1/NFE2L2
GO:0051052,regulation of DNA metabolic process,67,0.37389941039190366,1.1958901488390898,0.20087336244541484,0.6740073905703766,0.6347117544629209,190,"tags=36%, list=31%, signal=28%",9314/3725/3082/4255/55294/2247/29072/5468/4292/4609/2255/2260/5159/7040/8243/4869/3265/10891/10735/8313/2021/10111/5595/2264,bp,NACstatus,KLF4/JUN/HGF/MGMT/FBXW7/FGF2/SETD2/PPARG/MLH1/MYC/FGF10/FGFR1/PDGFRB//SMC1A/NPM1/HRAS/PPARGC1A/STAG2/AXIN2/ENDOG/RAD50/MAPK3/FGFR4
GO:0046626,regulation of insulin receptor signaling pathway,12,0.5289292361088591,1.2347913344966985,0.2011173184357542,0.6740073905703766,0.6347117544629209,115,"tags=33%, list=19%, signal=28%",9021/8835/5295/5579,bp,NACstatus,SOCS3/SOCS2/PIK3R1/PRKCB
GO:1900076,regulation of cellular response to insulin stimulus,12,0.5289292361088591,1.2347913344966985,0.2011173184357542,0.6740073905703766,0.6347117544629209,115,"tags=33%, list=19%, signal=28%",9021/8835/5295/5579,bp,NACstatus,SOCS3/SOCS2/PIK3R1/PRKCB
GO:2001238,positive regulation of extrinsic apoptotic signaling pathway,12,-0.41506541206147546,-1.2139286291976636,0.2013888888888889,0.6740073905703766,0.6347117544629209,129,"tags=42%, list=21%, signal=33%",637/8743/4763/3624,bp,NACstatus,BID/TNFSF10/NF1/INHBA
hsa04330,Notch signaling pathway,21,0.4738184974300933,1.2526106542395636,0.20159151193633953,0.5881804406107938,0.5586468794669971,180,"tags=52%, list=30%, signal=38%",3280/1840/54567/182/9253/4242/8850/4854/84441/83464/196403,kg,NACstatus,HES1/DTX1/DLL4/JAG1/NUMBL/MFNG/KAT2B/NOTCH3/MAML2/APH1B/DTX3
GO:0006417,regulation of translation,19,-0.3748254338959304,-1.2089600528962605,0.20168067226890757,0.6740073905703766,0.6347117544629209,148,"tags=42%, list=24%, signal=33%",7057/25904/8890/1978/5433/387/7124,bp,NACstatus,THBS1/CNOT10/EIF2B4/EIF4EBP1/POLR2D/RHOA/TNF
DOID:162,cancer,464,0.3272718000936876,1.1261907558851154,0.202,0.8195229428106141,0.8195229428106141,159,"tags=27%, list=26%, signal=87%",2353/9314/3164/5320/3725/3479/7102/10252/3977/80310/4616/4804/1647/6424/7704/3953/9021/3554/3679/4088/1844/1969/2114/8835/3303/862/3082/4255/64321/2810/1277/1278/8516/3486/1026/324/3280/5008/3397/5567/9020/2619/130399/55294/5292/7048/1643/4792/6423/4846/5604/5533/2247/3909/2252/8061/54567/1032/182/894/650/2892/29072/3315/9252/3087/2690/7480/652/5468/2776/121642/4292/7507/4609/1021/3306/10000/10014/4915/3716/25/7128/5295/6300/8900/2255/5516/92/5579/10253/5605/9978/90993/7060/2260/1028/6794/5337/8554/83933/5578/654/5159/4780/8850/4087/4176/4854/5532/4331/6598/7040/8243/4869/1946/1847/64324/2122/84441/27040/1027/3265/7043/4233/5566/10891,do,NACstatus,FOS/KLF4/NR4A1/PLA2G2A/JUN/IGF1/TSPAN7/SPRY1/LIFR/PDGFD/GADD45B/NGFR/GADD45A/SFRP4/ZBTB16/LEPR/SOCS3/IL1R1/ITGA7/SMAD3/DUSP2/EPHA2/ETS2/SOCS2/HSPA1A/RUNX1T1/HGF/MGMT/SOX17/SFN/COL1A1/COL1A2/ITGA8/IGFBP3/CDKN1A/APC/HES1/OSM/ID1/PRKACB/MAP3K14/GAS1/ACVR1C/FBXW7/PIM1/TGFBR2/DDB2/NFKBIA/SFRP2/NOS3/MAP2K1/PPP3CC/FGF2/LAMA3/FGF7/FOSL1/DLL4/CDKN2D/JAG1/CCND2/BMP2/GRIA3/SETD2/HSPB1/RPS6KA5/HHEX/GHR/WNT10B/BMP4/PPARG/GNAQ/ALKBH2/MLH1/XPA/MYC/CDK6/HSPA2/AKT3/HDAC5/NTRK2/JAK1/ABL1/TNFAIP3/PIK3R1/MAPK12/CCNA1/FGF10/PPP2CB/ACVR2A/PRKCB/SPRY2/MAP2K2/RBX1/CREB3L1/THBS4/FGFR1/CDKN1C/STK11/PLD1/PIAS1/HDAC10/PRKCA/BMP6/PDGFRB/NFE2L2/KAT2B/SMAD2/MCM7/NOTCH3/PPP3CB/MNAT1/SMARCB1//SMC1A/NPM1/EFNA5/DUSP5/NSD1/MECOM/MAML2/LAT/CDKN1B/HRAS/TGFB3/MET/PRKACA/PPARGC1A
R-HSA-3214858,RMTs methylate histone arginines,14,-0.4010591632416995,-1.2107854613203177,0.20238095238095238,1,1,141,"tags=36%, list=23%, signal=28%",57492/196528/3014/1788,re,NACstatus,ARID1B/ARID2/H2AFX/DNMT3A
GO:0006351,"transcription, DNA-templated",269,0.32382525033950027,1.1246547740127262,0.20240480961923848,0.6740073905703766,0.6347117544629209,161,"tags=30%, list=27%, signal=39%",2353/9314/3164/3725/3479/4804/6424/7704/4088/2114/3303/862/3082/4093/64321/1277/8516/1026/3280/5008/3397/1840/55294/5292/4792/6423/8325/5604/2247/2252/8061/54567/182/650/29072/9252/3087/9586/7480/652/5468/26040/4609/10014/25/7128/5295/8900/2255/92/5579/5605/9978/90993/2260/1028/10637/8554/63906/83933/654/4780/8850/4087/4854/5532/4331/6598/7040/4869/64324/2122/84441/1027/3265/7043/4233/10891/6775/1540,bp,NACstatus,FOS/KLF4/NR4A1/JUN/IGF1/NGFR/SFRP4/ZBTB16/SMAD3/ETS2/HSPA1A/RUNX1T1/HGF/SMAD9/SOX17/COL1A1/ITGA8/CDKN1A/HES1/OSM/ID1/DTX1/FBXW7/PIM1/NFKBIA/SFRP2/FZD8/MAP2K1/FGF2/FGF7/FOSL1/DLL4/JAG1/BMP2/SETD2/RPS6KA5/HHEX/CREB5/WNT10B/BMP4/PPARG/SETBP1/MYC/HDAC5/ABL1/TNFAIP3/PIK3R1/CCNA1/FGF10/ACVR2A/PRKCB/MAP2K2/RBX1/CREB3L1/FGFR1/CDKN1C/LEFTY1/PIAS1/GPATCH3/HDAC10/BMP6/NFE2L2/KAT2B/SMAD2/NOTCH3/PPP3CB/MNAT1/SMARCB1//NPM1/NSD1/MECOM/MAML2/CDKN1B/HRAS/TGFB3/MET/PPARGC1A/STAT4/CYLD
GO:0001541,ovarian follicle development,14,-0.3978866433000209,-1.2416757023546237,0.20279720279720279,0.6740073905703766,0.6347117544629209,94,"tags=29%, list=16%, signal=25%",8890/2188/3624,bp,NACstatus,EIF2B4/FANCF/INHBA
GO:0005813,centrosome,30,0.425172350982291,1.2111169891449902,0.20286396181384247,1,1,164,"tags=40%, list=27%, signal=31%",3303/324/3397/5567/8555/1021/4780/8850/4869/5566/1540/8313,cc,NACstatus,HSPA1A/APC/ID1/PRKACB/CDC14B/CDK6/NFE2L2/KAT2B/NPM1/PRKACA/CYLD/AXIN2
GO:0002792,negative regulation of peptide secretion,16,-0.37716953003891507,-1.2093066179254601,0.2028985507246377,0.6740073905703766,0.6347117544629209,118,"tags=38%, list=20%, signal=31%",3418/3586/7124/2335/353500,bp,NACstatus,IDH2/IL10/TNF/FN1/BMP8A
GO:0050709,negative regulation of protein secretion,16,-0.37716953003891507,-1.2093066179254601,0.2028985507246377,0.6740073905703766,0.6347117544629209,118,"tags=38%, list=20%, signal=31%",3418/3586/7124/2335/353500,bp,NACstatus,IDH2/IL10/TNF/FN1/BMP8A
GO:0044770,cell cycle phase transition,86,0.3568320371168189,1.1680050372335564,0.202991452991453,0.6740073905703766,0.6347117544629209,158,"tags=29%, list=26%, signal=25%",9314/1647/2810/1026/324/55294/8555/4850/1032/894/7480/4609/1021/3306/8900/2255/9978/1028/8554/4176/4331/7040/4869/1027/5566,bp,NACstatus,KLF4/GADD45A/SFN/CDKN1A/APC/FBXW7/CDC14B/CNOT4/CDKN2D/CCND2/WNT10B/MYC/CDK6/HSPA2/CCNA1/FGF10/RBX1/CDKN1C/PIAS1/MCM7/MNAT1//NPM1/CDKN1B/PRKACA
R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,36,0.4081017132736534,1.1940820052057617,0.20308788598574823,1,1,106,"tags=31%, list=18%, signal=27%",2353/9021/3082/1278/1026/5008/5292/2247/4609/3716/5295,re,NACstatus,FOS/SOCS3/HGF/COL1A2/CDKN1A/OSM/PIM1/FGF2/MYC/JAK1/PIK3R1
DOID:3093,nervous system cancer,128,0.3452772549910236,1.1642241374693854,0.2037037037037037,0.8195229428106141,0.8195229428106141,116,"tags=22%, list=19%, signal=22%",9314/3725/3479/4804/1647/1969/3082/4255/2810/1278/3486/1026/324/3397/7048/4846/2247/650/3315/652/4609/1021/4915/3716/5295/8900/92/10253,do,NACstatus,KLF4/JUN/IGF1/NGFR/GADD45A/EPHA2/HGF/MGMT/SFN/COL1A2/IGFBP3/CDKN1A/APC/ID1/TGFBR2/NOS3/FGF2/BMP2/HSPB1/BMP4/MYC/CDK6/NTRK2/JAK1/PIK3R1/CCNA1/ACVR2A/SPRY2
GO:0008757,S-adenosylmethionine-dependent methyltransferase activity,13,-0.4322743766381405,-1.219793811448117,0.20394736842105263,0.8946078431372549,0.8814929480564156,154,"tags=62%, list=25%, signal=47%",1786/29960/79723/2146/58508/54904/1788,mf,NACstatus,DNMT1/MRM2/SUV39H2/EZH2/KMT2C/NSD3/DNMT3A
GO:0046822,regulation of nucleocytoplasmic transport,22,0.46577629172694557,1.2366243687647458,0.2040302267002519,0.6764045559084437,0.6369691614865661,106,"tags=27%, list=18%, signal=23%",3479/4088/2810/29072/652/5295,bp,NACstatus,IGF1/SMAD3/SFN/SETD2/BMP4/PIK3R1
DOID:1564,fungal infectious disease,15,-0.39642277710224927,-1.2262833903200712,0.20437956204379562,0.8195229428106141,0.8195229428106141,66,"tags=27%, list=11%, signal=24%",4318/7097/6772,do,NACstatus,MMP9/TLR2/STAT1
hsa04015,Rap1 signaling pathway,72,0.37613103553563487,1.1960451943007098,0.2047930283224401,0.5881804406107938,0.5586468794669971,190,"tags=42%, list=31%, signal=32%",3479/80310/4804/1969/3082/3397/5604/2247/2252/2776/10000/5295/6300/2255/5579/10235/5605/2260/5578/5159/1946/27040/3265/4233/2261/673/3845/4893/5595/2264,kg,NACstatus,IGF1/PDGFD/NGFR/EPHA2/HGF/ID1/MAP2K1/FGF2/FGF7/GNAQ/AKT3/PIK3R1/MAPK12/FGF10/PRKCB/RASGRP2/MAP2K2/FGFR1/PRKCA/PDGFRB/EFNA5/LAT/HRAS/MET/FGFR3/BRAF/KRAS/NRAS/MAPK3/FGFR4
GO:0009991,response to extracellular stimulus,54,0.38330888057349755,1.1907384508284968,0.20489977728285078,0.6772445820433437,0.6377602128449582,85,"tags=22%, list=14%, signal=21%",2353/3725/4255/1277/1026/130399/5292/7048/6423/8061/1032/5468,bp,NACstatus,FOS/JUN/MGMT/COL1A1/CDKN1A/ACVR1C/PIM1/TGFBR2/SFRP2/FOSL1/CDKN2D/PPARG
GO:0002224,toll-like receptor signaling pathway,18,-0.3736302915319787,-1.1977897039560703,0.20491803278688525,0.6772445820433437,0.6377602128449582,16,"tags=11%, list=3%, signal=11%",7097,bp,NACstatus,TLR2
R-HSA-3000178,ECM proteoglycans,24,0.44937155819701186,1.2247168951366667,0.20584498094027953,1,1,171,"tags=54%, list=28%, signal=40%",3679/1277/1278/8516/1281/1286/3909/284217/1311/7040/7043/1289/1290,re,NACstatus,ITGA7/COL1A1/COL1A2/ITGA8/COL3A1/COL4A4/LAMA3/LAMA1/COMP//TGFB3/COL5A1/COL5A2
GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,28,0.4490180152942279,1.2453189431325362,0.20588235294117646,0.6780948620332975,0.6385609202433616,106,"tags=29%, list=18%, signal=25%",1969/2810/6423/1032/4292/7507/25/5295,bp,NACstatus,EPHA2/SFN/SFRP2/CDKN2D/MLH1/XPA/ABL1/PIK3R1
GO:0016051,carbohydrate biosynthetic process,14,0.5192919309671301,1.2332951014229006,0.20612813370473537,0.6780948620332975,0.6385609202433616,16,"tags=14%, list=3%, signal=14%",3479/3953,bp,NACstatus,IGF1/LEPR
GO:0030316,osteoclast differentiation,14,0.5201691852644532,1.2353785411281464,0.20612813370473537,0.6780948620332975,0.6385609202433616,53,"tags=21%, list=9%, signal=20%",2353/1969/55294,bp,NACstatus,FOS/EPHA2/FBXW7
GO:1903707,negative regulation of hemopoiesis,24,0.4628409298876275,1.2426655476300588,0.20698254364089774,0.67886802334281,0.6392890050954111,106,"tags=38%, list=18%, signal=32%",7704/3280/1840/55294/4792/652/4609/1021/5295,bp,NACstatus,ZBTB16/HES1/DTX1/FBXW7/NFKBIA/BMP4/MYC/CDK6/PIK3R1
GO:0030291,protein serine/threonine kinase inhibitor activity,15,0.5115218334284127,1.2366668225882127,0.20718232044198895,0.8946078431372549,0.8814929480564156,154,"tags=53%, list=25%, signal=41%",2810/1026/1032/3315/10253/1028/8850/1027,mf,NACstatus,SFN/CDKN1A/CDKN2D/HSPB1/SPRY2/CDKN1C/KAT2B/CDKN1B
GO:2000146,negative regulation of cell motility,31,0.4375984597317599,1.2284541965878641,0.20722891566265061,0.67886802334281,0.6392890050954111,98,"tags=32%, list=16%, signal=28%",9314/3486/1281/130399/6423/2247/54567/182/5468/10014,bp,NACstatus,KLF4/IGFBP3/COL3A1/ACVR1C/SFRP2/FGF2/DLL4/JAG1/PPARG/HDAC5
GO:0080134,regulation of response to stress,162,0.3271753071730537,1.1323092518347901,0.2073170731707317,0.67886802334281,0.6392890050954111,187,"tags=35%, list=31%, signal=33%",9314/5320/4616/1647/9021/3554/4088/51776/3303/3082/4255/5008/5567/55294/7048/4792/6423/4846/8325/5604/2247/1032/650/29072/3315/9252/5468/4609/1021/10000/3716/25/7128/5295/2255/5605/90993/8554/63906/5578/4780/4869/2122/3265/4233/5566/1540/8313/8314/1236/673/5728/2021/3845/8517/4893/5595,bp,NACstatus,KLF4/PLA2G2A/GADD45B/GADD45A/SOCS3/IL1R1/SMAD3/MAP3K20/HSPA1A/HGF/MGMT/OSM/PRKACB/FBXW7/TGFBR2/NFKBIA/SFRP2/NOS3/FZD8/MAP2K1/FGF2/CDKN2D/BMP2/SETD2/HSPB1/RPS6KA5/PPARG/MYC/CDK6/AKT3/JAK1/ABL1/TNFAIP3/PIK3R1/FGF10/MAP2K2/CREB3L1/PIAS1/GPATCH3/PRKCA/NFE2L2/NPM1/MECOM/HRAS/MET/PRKACA/CYLD/AXIN2/BAP1/CCR7/BRAF/PTEN/ENDOG/KRAS/IKBKG/NRAS/MAPK3
DOID:3324,mood disorder,17,-0.37318008964531446,-1.2003011497148466,0.2076923076923077,0.8195229428106141,0.8195229428106141,33,"tags=18%, list=5%, signal=17%",7124/4615,do,NACstatus,TNF/MYD88
hsa04722,Neurotrophin signaling pathway,53,0.384987869857708,1.185134143911003,0.2079646017699115,0.5881804406107938,0.5586468794669971,118,"tags=25%, list=20%, signal=22%",3725/4804/4792/5604/9252/6655/10000/4915/25/5295/25759/6300/5605,kg,NACstatus,JUN/NGFR/NFKBIA/MAP2K1/RPS6KA5/SOS2/AKT3/NTRK2/ABL1/PIK3R1/SHC2/MAPK12/MAP2K2
GO:0031072,heat shock protein binding,11,-0.4670651809116767,-1.2455306821411678,0.20833333333333334,0.8946078431372549,0.8814929480564156,67,"tags=45%, list=11%, signal=41%",3066/54880/1616/2246,mf,NACstatus,HDAC2/BCOR/DAXX/FGF1
GO:0034763,negative regulation of transmembrane transport,12,-0.4112109660632022,-1.2026556533942563,0.20833333333333334,0.6804471054249095,0.6407760243370281,33,"tags=42%, list=5%, signal=40%",7057/4318/7124/784,bp,NACstatus,THBS1/MMP9/TNF/CACNB3
GO:0010717,regulation of epithelial to mesenchymal transition,27,0.4485488611041466,1.2305668571095203,0.20843672456575682,0.6804471054249095,0.6407760243370281,181,"tags=48%, list=30%, signal=35%",4088/1277/7048/6423/182/650/652/4087/7040/7043/8313/5728/51176,bp,NACstatus,SMAD3/COL1A1/TGFBR2/SFRP2/JAG1/BMP2/BMP4/SMAD2//TGFB3/AXIN2/PTEN/LEF1
hsa04217,Necroptosis,26,-0.33626480663900804,-1.2097500833087975,0.20909090909090908,0.5881804406107938,0.5586468794669971,71,"tags=19%, list=12%, signal=18%",5321/8743/7124/6772,kg,NACstatus,PLA2G4A/TNFSF10/TNF/STAT1
GO:0031345,negative regulation of cell projection organization,14,-0.3948186383504503,-1.2321014498263398,0.2097902097902098,0.683819996797096,0.643952271111773,81,"tags=43%, list=13%, signal=38%",3066/387/567/6696/7474,bp,NACstatus,HDAC2/RHOA/B2M/SPP1/WNT5A
R-HSA-449147,Signaling by Interleukins,100,0.35058551914136876,1.1680344698716971,0.21019771071800208,1,1,111,"tags=21%, list=18%, signal=21%",2353/3725/3977/9021/3554/4088/8835/3082/1278/1026/5008/5292/4792/5604/2247/9252/6655/4609/3716/5295/5516,re,NACstatus,FOS/JUN/LIFR/SOCS3/IL1R1/SMAD3/SOCS2/HGF/COL1A2/CDKN1A/OSM/PIM1/NFKBIA/MAP2K1/FGF2/RPS6KA5/SOS2/MYC/JAK1/PIK3R1/PPP2CB
DOID:11162,respiratory failure,14,0.5074507447875519,1.233670990883708,0.21024258760107817,0.8195229428106141,0.8195229428106141,61,"tags=21%, list=10%, signal=20%",5320/3303/4846,do,NACstatus,PLA2G2A/HSPA1A/NOS3
